claim_id,claim_date,claim_year,claim_month,region,claim_type,severity,claim_status,policy_id,customer_id,broker_id,claim_amount,claim_month_name,claim_quarter,cost_band,high_cost_flag
CLM000832,2025-10-29,2025,2025-10,East,Property,High,Closed,POL00451,CUST0353,BR032,6705.77,Oct,Q4,High,1
CLM000833,2024-08-01,2024,2024-08,West,Auto,Low,Closed,POL00133,CUST0361,BR033,1319.38,Aug,Q3,Low,0
CLM000834,2024-03-01,2024,2024-03,West,Health,Low,Closed,POL00573,CUST0190,BR008,1031.87,Mar,Q1,Low,0
CLM000835,2024-07-28,2024,2024-07,North,Auto,Low,Closed,POL00121,CUST0191,BR020,1481.9,Jul,Q3,Low,0
CLM000836,2024-06-04,2024,2024-06,South,Auto,Low,Open,POL00432,CUST0025,BR020,2197.99,Jun,Q2,Low,0
CLM000837,2024-04-20,2024,2024-04,South,Property,Low,Closed,POL00070,CUST0023,BR027,5853.49,Apr,Q2,Medium,1
CLM000838,2025-06-08,2025,2025-06,East,Property,Medium,Open,POL00621,CUST0068,BR049,3432.26,Jun,Q2,Medium,0
CLM000839,2025-11-22,2025,2025-11,East,Health,Low,Closed,POL00640,CUST0341,BR040,1766.56,Nov,Q4,Low,0
CLM000840,2025-04-30,2025,2025-04,Central,Auto,Low,Closed,POL00285,CUST0331,BR006,1528.15,Apr,Q2,Low,0
CLM000841,2024-12-28,2024,2024-12,North,Health,Medium,Closed,POL00661,CUST0064,BR042,1769.11,Dec,Q4,Low,0
CLM000842,2025-04-09,2025,2025-04,Central,Health,Medium,Closed,POL00488,CUST0258,BR002,2502.93,Apr,Q2,Low,0
CLM000843,2025-09-30,2025,2025-09,North,Auto,Medium,Closed,POL00594,CUST0228,BR006,2058.94,Sep,Q3,Low,0
CLM000844,2024-11-06,2024,2024-11,South,Health,Low,Pending,POL00349,CUST0224,BR012,1666.81,Nov,Q4,Low,0
CLM000845,2025-09-28,2025,2025-09,South,Property,Low,Closed,POL00092,CUST0079,BR020,4399.42,Sep,Q3,Medium,0
CLM000846,2024-12-13,2024,2024-12,North,Health,Low,Closed,POL00060,CUST0153,BR025,1283.15,Dec,Q4,Low,0
CLM000847,2025-03-14,2025,2025-03,South,Auto,Low,Closed,POL00208,CUST0123,BR049,2733.63,Mar,Q1,Low,0
CLM000848,2025-05-02,2025,2025-05,South,Property,Medium,Closed,POL00496,CUST0015,BR027,16336.39,May,Q2,Extreme,1
CLM000849,2024-01-10,2024,2024-01,South,Property,Medium,Closed,POL00569,CUST0334,BR009,4535.7,Jan,Q1,Medium,0
CLM000850,2025-07-28,2025,2025-07,East,Property,Low,Closed,POL00554,CUST0087,BR016,2425.33,Jul,Q3,Low,0
CLM000851,2025-08-05,2025,2025-08,Central,Health,Low,Pending,POL00636,CUST0149,BR042,953.47,Aug,Q3,Very Low,0
CLM000852,2024-01-01,2024,2024-01,North,Property,Low,Closed,POL00697,CUST0195,BR023,2074.75,Jan,Q1,Low,0
CLM000853,2024-04-18,2024,2024-04,East,Health,Low,Open,POL00577,CUST0036,BR020,820.85,Apr,Q2,Very Low,0
CLM000854,2025-12-24,2025,2025-12,North,Auto,Medium,Closed,POL00626,CUST0259,BR021,4624.17,Dec,Q4,Medium,0
CLM000855,2024-06-24,2024,2024-06,West,Property,Medium,Closed,POL00679,CUST0165,BR022,8631.38,Jun,Q2,High,1
CLM000856,2025-11-03,2025,2025-11,South,Property,Low,Closed,POL00005,CUST0005,BR044,3398.9,Nov,Q4,Medium,0
CLM000857,2025-10-12,2025,2025-10,Central,Property,Medium,Open,POL00665,CUST0334,BR005,3446.13,Oct,Q4,Medium,0
CLM000858,2025-12-10,2025,2025-12,East,Auto,High,Closed,POL00397,CUST0091,BR050,6492.82,Dec,Q4,High,1
CLM000859,2024-01-05,2024,2024-01,North,Auto,Low,Closed,POL00021,CUST0389,BR018,1236.38,Jan,Q1,Low,0
CLM000860,2024-12-29,2024,2024-12,South,Auto,Medium,Closed,POL00227,CUST0120,BR032,4211.93,Dec,Q4,Medium,0
CLM000861,2024-01-19,2024,2024-01,South,Property,Medium,Closed,POL00201,CUST0327,BR026,6087.35,Jan,Q1,High,1
CLM000862,2025-05-23,2025,2025-05,East,Health,Medium,Closed,POL00699,CUST0309,BR037,1227.32,May,Q2,Low,0
CLM000863,2025-10-29,2025,2025-10,North,Auto,Low,Closed,POL00536,CUST0374,BR018,3145.41,Oct,Q4,Medium,0
CLM000864,2025-12-14,2025,2025-12,North,Property,Medium,Closed,POL00465,CUST0002,BR028,9607.01,Dec,Q4,High,1
CLM000865,2024-11-28,2024,2024-11,North,Property,Low,Pending,POL00281,CUST0063,BR044,2033.55,Nov,Q4,Low,0
CLM000866,2025-09-11,2025,2025-09,South,Property,High,Closed,POL00431,CUST0273,BR029,11475.32,Sep,Q3,Extreme,1
CLM000867,2025-07-20,2025,2025-07,North,Property,High,Closed,POL00077,CUST0128,BR013,10760.07,Jul,Q3,Extreme,1
CLM000868,2025-06-09,2025,2025-06,North,Health,Low,Closed,POL00642,CUST0172,BR017,1481.23,Jun,Q2,Low,0
CLM000869,2025-08-31,2025,2025-08,South,Auto,Low,Open,POL00075,CUST0398,BR039,3110.9,Aug,Q3,Medium,0
CLM000870,2024-02-18,2024,2024-02,West,Health,Low,Closed,POL00035,CUST0194,BR021,2728.29,Feb,Q1,Low,0
CLM000871,2024-12-21,2024,2024-12,North,Auto,High,Closed,POL00309,CUST0313,BR041,4464.75,Dec,Q4,Medium,0
CLM000872,2025-02-22,2025,2025-02,West,Health,Low,Closed,POL00421,CUST0120,BR039,1245.52,Feb,Q1,Low,0
CLM000873,2024-11-15,2024,2024-11,North,Health,Medium,Open,POL00635,CUST0052,BR022,1110.74,Nov,Q4,Low,0
CLM000874,2024-12-11,2024,2024-12,West,Health,Low,Closed,POL00106,CUST0007,BR039,1045.27,Dec,Q4,Low,0
CLM000875,2024-10-30,2024,2024-10,West,Auto,Medium,Closed,POL00263,CUST0182,BR027,3088.98,Oct,Q4,Medium,0
CLM000876,2025-11-14,2025,2025-11,South,Property,Medium,Pending,POL00367,CUST0160,BR038,12963.47,Nov,Q4,Extreme,1
CLM000877,2024-03-15,2024,2024-03,North,Auto,Low,Closed,POL00009,CUST0266,BR038,1251.45,Mar,Q1,Low,0
CLM000878,2024-03-15,2024,2024-03,North,Health,Medium,Open,POL00433,CUST0177,BR013,1946.65,Mar,Q1,Low,0
CLM000879,2024-11-23,2024,2024-11,Central,Property,Low,Closed,POL00479,CUST0308,BR045,2255.0,Nov,Q4,Low,0
CLM000880,2025-10-24,2025,2025-10,East,Auto,Low,Closed,POL00044,CUST0254,BR015,2635.2,Oct,Q4,Low,0
CLM000881,2024-11-23,2024,2024-11,South,Auto,Medium,Closed,POL00340,CUST0414,BR048,8172.88,Nov,Q4,High,1
CLM000882,2025-07-24,2025,2025-07,South,Property,Low,Closed,POL00200,CUST0324,BR038,3446.68,Jul,Q3,Medium,0
CLM000883,2024-07-03,2024,2024-07,North,Auto,Low,Closed,POL00269,CUST0369,BR012,1263.85,Jul,Q3,Low,0
CLM000884,2025-10-11,2025,2025-10,South,Auto,Low,Closed,POL00694,CUST0071,BR025,3560.41,Oct,Q4,Medium,0
CLM000885,2024-02-26,2024,2024-02,South,Auto,Low,Closed,POL00382,CUST0339,BR011,2570.84,Feb,Q1,Low,0
CLM000886,2024-11-15,2024,2024-11,Central,Property,Low,Closed,POL00134,CUST0407,BR013,4328.61,Nov,Q4,Medium,0
CLM000887,2025-07-13,2025,2025-07,West,Auto,Low,Pending,POL00631,CUST0301,BR013,2806.21,Jul,Q3,Low,0
CLM000888,2024-05-30,2024,2024-05,West,Auto,Low,Open,POL00130,CUST0261,BR038,1653.44,May,Q2,Low,0
CLM000889,2024-04-17,2024,2024-04,West,Property,Medium,Closed,POL00172,CUST0261,BR025,6455.66,Apr,Q2,High,1
CLM000890,2024-11-26,2024,2024-11,West,Auto,Low,Closed,POL00383,CUST0270,BR045,2763.93,Nov,Q4,Low,0
CLM000891,2025-09-11,2025,2025-09,East,Health,Medium,Closed,POL00213,CUST0113,BR013,2780.17,Sep,Q3,Low,0
CLM000892,2025-05-01,2025,2025-05,South,Auto,High,Pending,POL00384,CUST0131,BR036,9343.17,May,Q2,High,1
CLM000893,2025-02-13,2025,2025-02,West,Property,Medium,Closed,POL00443,CUST0210,BR024,9303.73,Feb,Q1,High,1
CLM000894,2024-06-11,2024,2024-06,South,Auto,Low,Closed,POL00078,CUST0184,BR006,3049.03,Jun,Q2,Medium,0
CLM000895,2025-09-14,2025,2025-09,East,Health,Medium,Closed,POL00074,CUST0185,BR003,3384.14,Sep,Q3,Medium,0
CLM000896,2025-06-20,2025,2025-06,South,Auto,Low,Closed,POL00282,CUST0098,BR046,3100.21,Jun,Q2,Medium,0
CLM000897,2024-03-11,2024,2024-03,Central,Property,Medium,Pending,POL00009,CUST0395,BR020,3565.24,Mar,Q1,Medium,0
CLM000898,2025-06-27,2025,2025-06,West,Health,Low,Closed,POL00484,CUST0335,BR033,1733.78,Jun,Q2,Low,0
CLM000899,2024-03-17,2024,2024-03,Central,Auto,Medium,Closed,POL00240,CUST0265,BR038,3432.22,Mar,Q1,Medium,0
CLM000900,2024-08-27,2024,2024-08,West,Health,Medium,Closed,POL00193,CUST0220,BR050,1690.46,Aug,Q3,Low,0
CLM000901,2024-08-01,2024,2024-08,South,Health,Medium,Closed,POL00592,CUST0066,BR020,2764.69,Aug,Q3,Low,0
CLM000902,2024-01-05,2024,2024-01,East,Property,Low,Closed,POL00436,CUST0352,BR049,2086.1,Jan,Q1,Low,0
CLM000903,2025-12-20,2025,2025-12,East,Auto,Low,Pending,POL00158,CUST0170,BR037,1756.08,Dec,Q4,Low,0
CLM000904,2024-11-04,2024,2024-11,Central,Health,Low,Closed,POL00401,CUST0033,BR035,1520.53,Nov,Q4,Low,0
CLM000905,2025-09-01,2025,2025-09,North,Health,Low,Closed,POL00107,CUST0346,BR036,1408.74,Sep,Q3,Low,0
CLM000906,2025-12-19,2025,2025-12,East,Auto,Low,Closed,POL00211,CUST0120,BR019,1766.99,Dec,Q4,Low,0
CLM000907,2024-02-05,2024,2024-02,East,Auto,Low,Closed,POL00421,CUST0201,BR011,885.35,Feb,Q1,Very Low,0
CLM000908,2024-03-07,2024,2024-03,East,Health,Low,Pending,POL00212,CUST0067,BR014,1332.23,Mar,Q1,Low,0
CLM000909,2025-12-30,2025,2025-12,West,Auto,Medium,Closed,POL00470,CUST0142,BR013,4778.87,Dec,Q4,Medium,1
CLM000910,2025-03-15,2025,2025-03,East,Property,Medium,Closed,POL00583,CUST0252,BR030,10378.97,Mar,Q1,Extreme,1
CLM000911,2025-01-21,2025,2025-01,West,Auto,High,Closed,POL00305,CUST0201,BR040,6504.0,Jan,Q1,High,1
CLM000912,2024-03-30,2024,2024-03,South,Auto,Medium,Closed,POL00394,CUST0338,BR012,3644.06,Mar,Q1,Medium,0
CLM000913,2024-02-18,2024,2024-02,South,Property,Low,Open,POL00281,CUST0322,BR035,3712.29,Feb,Q1,Medium,0
CLM000914,2025-02-04,2025,2025-02,West,Property,Low,Pending,POL00567,CUST0063,BR024,6674.95,Feb,Q1,High,1
CLM000915,2025-02-23,2025,2025-02,East,Property,Low,Closed,POL00046,CUST0237,BR002,2824.87,Feb,Q1,Low,0
CLM000916,2025-12-22,2025,2025-12,West,Health,Low,Closed,POL00039,CUST0006,BR017,1815.96,Dec,Q4,Low,0
CLM000917,2025-03-11,2025,2025-03,West,Property,Low,Pending,POL00144,CUST0242,BR018,4754.15,Mar,Q1,Medium,1
CLM000918,2024-03-28,2024,2024-03,West,Health,Low,Closed,POL00401,CUST0087,BR005,1441.12,Mar,Q1,Low,0
CLM000919,2024-01-06,2024,2024-01,West,Auto,Low,Closed,POL00036,CUST0346,BR035,1603.77,Jan,Q1,Low,0
CLM000920,2025-12-23,2025,2025-12,North,Health,Medium,Closed,POL00106,CUST0200,BR045,2350.36,Dec,Q4,Low,0
CLM000921,2025-01-27,2025,2025-01,East,Auto,Low,Closed,POL00245,CUST0103,BR006,2531.45,Jan,Q1,Low,0
CLM000922,2025-01-15,2025,2025-01,Central,Auto,Low,Closed,POL00099,CUST0409,BR043,1149.9,Jan,Q1,Low,0
CLM000923,2025-03-27,2025,2025-03,North,Health,Medium,Closed,POL00640,CUST0107,BR035,2300.62,Mar,Q1,Low,0
CLM000924,2025-08-08,2025,2025-08,North,Auto,Low,Closed,POL00324,CUST0007,BR025,1432.29,Aug,Q3,Low,0
CLM000925,2025-04-23,2025,2025-04,North,Property,Medium,Closed,POL00224,CUST0211,BR020,7785.02,Apr,Q2,High,1
CLM000926,2024-09-12,2024,2024-09,Central,Auto,Medium,Pending,POL00583,CUST0088,BR017,1320.24,Sep,Q3,Low,0
CLM000927,2024-11-03,2024,2024-11,South,Health,Low,Pending,POL00137,CUST0171,BR012,1198.95,Nov,Q4,Low,0
CLM000928,2024-12-18,2024,2024-12,South,Property,Low,Closed,POL00624,CUST0300,BR029,3882.14,Dec,Q4,Medium,0
CLM000929,2025-11-24,2025,2025-11,South,Property,High,Closed,POL00243,CUST0378,BR028,22733.22,Nov,Q4,Extreme,1
CLM000930,2024-11-13,2024,2024-11,North,Auto,Low,Closed,POL00385,CUST0105,BR042,1465.88,Nov,Q4,Low,0
CLM000931,2025-11-03,2025,2025-11,South,Property,High,Closed,POL00425,CUST0332,BR019,10821.92,Nov,Q4,Extreme,1
CLM000932,2024-04-27,2024,2024-04,Central,Auto,Low,Closed,POL00681,CUST0128,BR044,2607.81,Apr,Q2,Low,0
CLM000933,2024-04-23,2024,2024-04,East,Health,Low,Closed,POL00007,CUST0034,BR032,618.08,Apr,Q2,Very Low,0
CLM000934,2025-04-09,2025,2025-04,South,Property,Medium,Open,POL00210,CUST0121,BR033,3204.19,Apr,Q2,Medium,0
CLM000935,2025-08-28,2025,2025-08,South,Property,Low,Closed,POL00293,CUST0296,BR029,4841.47,Aug,Q3,Medium,1
CLM000936,2024-04-13,2024,2024-04,South,Property,Low,Pending,POL00408,CUST0194,BR011,2853.78,Apr,Q2,Low,0
CLM000937,2025-08-05,2025,2025-08,East,Property,Medium,Open,POL00021,CUST0391,BR025,3404.88,Aug,Q3,Medium,0
CLM000938,2025-02-12,2025,2025-02,North,Property,Low,Closed,POL00465,CUST0146,BR025,3939.42,Feb,Q1,Medium,0
CLM000939,2025-09-04,2025,2025-09,South,Property,Low,Closed,POL00384,CUST0252,BR026,4520.15,Sep,Q3,Medium,0
CLM000940,2024-07-21,2024,2024-07,Central,Auto,Low,Closed,POL00603,CUST0037,BR027,1108.13,Jul,Q3,Low,0
CLM000941,2024-03-04,2024,2024-03,South,Health,Low,Closed,POL00262,CUST0395,BR049,931.42,Mar,Q1,Very Low,0
CLM000942,2024-09-17,2024,2024-09,West,Health,Low,Closed,POL00395,CUST0218,BR048,1832.1,Sep,Q3,Low,0
CLM000943,2025-09-02,2025,2025-09,North,Property,Medium,Closed,POL00661,CUST0076,BR017,6433.42,Sep,Q3,High,1
CLM000944,2024-12-14,2024,2024-12,North,Auto,Medium,Closed,POL00166,CUST0007,BR008,2414.71,Dec,Q4,Low,0
CLM000945,2024-11-25,2024,2024-11,West,Health,Medium,Pending,POL00083,CUST0266,BR013,4294.15,Nov,Q4,Medium,0
CLM000946,2024-03-25,2024,2024-03,West,Auto,Low,Pending,POL00675,CUST0196,BR038,1289.27,Mar,Q1,Low,0
CLM000947,2025-07-30,2025,2025-07,West,Property,High,Open,POL00276,CUST0384,BR014,7134.91,Jul,Q3,High,1
CLM000948,2024-07-22,2024,2024-07,West,Auto,Low,Closed,POL00100,CUST0036,BR050,1471.73,Jul,Q3,Low,0
CLM000949,2024-09-25,2024,2024-09,South,Auto,Low,Closed,POL00191,CUST0361,BR009,1992.95,Sep,Q3,Low,0
CLM000950,2025-04-04,2025,2025-04,East,Auto,Medium,Closed,POL00188,CUST0415,BR049,3155.09,Apr,Q2,Medium,0
CLM000951,2025-07-29,2025,2025-07,East,Property,Low,Closed,POL00088,CUST0194,BR008,2684.2,Jul,Q3,Low,0
CLM000952,2025-06-25,2025,2025-06,North,Auto,Low,Closed,POL00273,CUST0385,BR001,2069.97,Jun,Q2,Low,0
CLM000953,2024-01-22,2024,2024-01,North,Health,Low,Closed,POL00273,CUST0249,BR031,696.92,Jan,Q1,Very Low,0
CLM000954,2024-11-05,2024,2024-11,South,Auto,High,Pending,POL00246,CUST0185,BR043,10628.79,Nov,Q4,Extreme,1
CLM000955,2025-11-09,2025,2025-11,West,Property,Medium,Open,POL00143,CUST0014,BR039,6223.46,Nov,Q4,High,1
CLM000956,2025-09-29,2025,2025-09,South,Property,Medium,Closed,POL00675,CUST0244,BR033,10227.64,Sep,Q3,Extreme,1
CLM000957,2025-04-07,2025,2025-04,North,Health,High,Closed,POL00047,CUST0414,BR048,4704.15,Apr,Q2,Medium,1
CLM000958,2025-08-16,2025,2025-08,South,Health,Medium,Closed,POL00488,CUST0338,BR045,3478.52,Aug,Q3,Medium,0
CLM000959,2024-07-16,2024,2024-07,South,Auto,Low,Closed,POL00586,CUST0402,BR046,2471.9,Jul,Q3,Low,0
CLM000960,2025-03-07,2025,2025-03,East,Auto,Medium,Pending,POL00479,CUST0087,BR029,3389.04,Mar,Q1,Medium,0
CLM000961,2024-09-03,2024,2024-09,West,Auto,Low,Open,POL00676,CUST0359,BR006,2347.99,Sep,Q3,Low,0
CLM000962,2025-01-15,2025,2025-01,North,Property,High,Closed,POL00264,CUST0341,BR031,15502.37,Jan,Q1,Extreme,1
CLM000963,2024-12-09,2024,2024-12,North,Auto,Medium,Open,POL00093,CUST0408,BR045,2678.01,Dec,Q4,Low,0
CLM000964,2025-04-25,2025,2025-04,Central,Property,Medium,Closed,POL00391,CUST0335,BR042,5910.47,Apr,Q2,Medium,1
CLM000965,2024-08-11,2024,2024-08,West,Auto,Low,Closed,POL00092,CUST0175,BR048,1817.03,Aug,Q3,Low,0
CLM000966,2025-04-07,2025,2025-04,West,Auto,Low,Pending,POL00591,CUST0378,BR001,3786.72,Apr,Q2,Medium,0
CLM000967,2025-10-30,2025,2025-10,East,Property,High,Closed,POL00696,CUST0408,BR009,7299.16,Oct,Q4,High,1
CLM000968,2025-11-05,2025,2025-11,East,Auto,Low,Closed,POL00304,CUST0113,BR032,3265.3,Nov,Q4,Medium,0
CLM000969,2024-03-16,2024,2024-03,East,Auto,Medium,Open,POL00036,CUST0307,BR021,2341.85,Mar,Q1,Low,0
CLM000970,2025-12-19,2025,2025-12,North,Property,Medium,Open,POL00507,CUST0150,BR046,3105.47,Dec,Q4,Medium,0
CLM000971,2024-01-31,2024,2024-01,Central,Auto,Medium,Closed,POL00231,CUST0359,BR048,2353.18,Jan,Q1,Low,0
CLM000972,2025-04-02,2025,2025-04,Central,Property,Low,Pending,POL00164,CUST0012,BR036,2180.12,Apr,Q2,Low,0
CLM000973,2025-08-05,2025,2025-08,West,Property,Medium,Closed,POL00290,CUST0145,BR045,8596.06,Aug,Q3,High,1
CLM000974,2024-12-24,2024,2024-12,Central,Health,Low,Open,POL00595,CUST0413,BR004,773.51,Dec,Q4,Very Low,0
CLM000975,2024-12-29,2024,2024-12,South,Property,Medium,Closed,POL00495,CUST0150,BR010,4850.22,Dec,Q4,Medium,1
CLM000976,2025-04-11,2025,2025-04,West,Auto,Medium,Closed,POL00152,CUST0193,BR028,1967.86,Apr,Q2,Low,0
CLM000977,2024-03-27,2024,2024-03,Central,Auto,High,Closed,POL00054,CUST0061,BR033,3649.09,Mar,Q1,Medium,0
CLM000978,2024-10-30,2024,2024-10,South,Auto,Medium,Closed,POL00122,CUST0124,BR026,1444.9,Oct,Q4,Low,0
CLM000979,2025-12-19,2025,2025-12,East,Auto,Medium,Pending,POL00687,CUST0338,BR006,1664.43,Dec,Q4,Low,0
CLM000980,2024-11-28,2024,2024-11,South,Health,Low,Closed,POL00120,CUST0043,BR008,1902.58,Nov,Q4,Low,0
CLM000981,2025-12-09,2025,2025-12,Central,Auto,Medium,Closed,POL00097,CUST0407,BR038,3613.99,Dec,Q4,Medium,0
CLM000982,2025-09-05,2025,2025-09,South,Property,Medium,Open,POL00551,CUST0095,BR026,8028.12,Sep,Q3,High,1
CLM000983,2024-01-11,2024,2024-01,South,Property,Medium,Closed,POL00066,CUST0266,BR038,4042.03,Jan,Q1,Medium,0
CLM000984,2025-11-30,2025,2025-11,North,Property,High,Closed,POL00614,CUST0356,BR012,9574.38,Nov,Q4,High,1
CLM000985,2025-08-17,2025,2025-08,West,Auto,Low,Closed,POL00576,CUST0132,BR049,2284.62,Aug,Q3,Low,0
CLM000986,2025-03-05,2025,2025-03,East,Auto,Medium,Pending,POL00001,CUST0128,BR020,1931.74,Mar,Q1,Low,0
CLM000987,2025-09-23,2025,2025-09,West,Property,Medium,Pending,POL00361,CUST0311,BR035,10840.27,Sep,Q3,Extreme,1
CLM000988,2025-12-19,2025,2025-12,North,Property,Low,Closed,POL00221,CUST0069,BR039,4179.48,Dec,Q4,Medium,0
CLM000989,2025-10-30,2025,2025-10,South,Property,Medium,Pending,POL00410,CUST0234,BR006,6402.59,Oct,Q4,High,1
CLM000990,2024-12-12,2024,2024-12,South,Property,Medium,Closed,POL00276,CUST0325,BR045,5723.61,Dec,Q4,Medium,1
CLM000991,2024-12-31,2024,2024-12,South,Property,Medium,Closed,POL00430,CUST0079,BR021,6098.99,Dec,Q4,High,1
CLM000992,2024-08-10,2024,2024-08,South,Property,Low,Closed,POL00545,CUST0057,BR044,1664.89,Aug,Q3,Low,0
CLM000993,2025-02-03,2025,2025-02,South,Auto,High,Closed,POL00232,CUST0141,BR001,7174.89,Feb,Q1,High,1
CLM000994,2025-04-24,2025,2025-04,South,Auto,High,Open,POL00314,CUST0302,BR032,6162.03,Apr,Q2,High,1
CLM000995,2025-06-28,2025,2025-06,West,Property,Medium,Open,POL00175,CUST0163,BR049,4510.97,Jun,Q2,Medium,0
CLM000996,2025-06-26,2025,2025-06,West,Property,Medium,Open,POL00413,CUST0245,BR038,5804.85,Jun,Q2,Medium,1
CLM000997,2025-01-05,2025,2025-01,West,Property,Low,Pending,POL00655,CUST0190,BR046,7209.82,Jan,Q1,High,1
CLM000998,2024-12-13,2024,2024-12,East,Property,Low,Pending,POL00480,CUST0258,BR019,2995.95,Dec,Q4,Low,0
CLM000999,2025-08-08,2025,2025-08,East,Property,High,Closed,POL00090,CUST0157,BR027,7572.95,Aug,Q3,High,1
CLM001000,2024-02-16,2024,2024-02,West,Auto,Low,Closed,POL00590,CUST0030,BR006,2291.06,Feb,Q1,Low,0
